shipment_id,order_id,carrier,distance_km,shipping_cost,delivery_time_days,promised_days,delivery_status
SHP_ORD_04735,ORD_04735,FedEx,144.08,648.90,1,1,On-Time
SHP_ORD_04736,ORD_04736,DTDC,1632.92,5312.05,4,4,On-Time
SHP_ORD_04737,ORD_04737,Delhivery,1827.39,8083.68,4,3,Late
SHP_ORD_04738,ORD_04738,BlueDart,496.43,1968.84,4,2,Late
SHP_ORD_04739,ORD_04739,DTDC,583.29,2039.05,4,4,On-Time
SHP_ORD_04740,ORD_04740,Delhivery,585.71,1543.23,1,1,On-Time
SHP_ORD_04741,ORD_04741,Delhivery,223.35,748.98,3,3,On-Time
SHP_ORD_04742,ORD_04742,BlueDart,1706.00,5620.05,3,3,On-Time
SHP_ORD_04743,ORD_04743,FedEx,1484.98,6564.51,1,1,On-Time
SHP_ORD_04744,ORD_04744,BlueDart,1537.40,5100.04,5,3,Late
SHP_ORD_04745,ORD_04745,FedEx,1442.77,7176.36,2,2,On-Time
SHP_ORD_04746,ORD_04746,FedEx,1965.57,9370.00,2,2,On-Time
SHP_ORD_04747,ORD_04747,Delhivery,1300.81,5532.94,2,2,On-Time
SHP_ORD_04748,ORD_04748,BlueDart,428.49,1926.84,4,3,Late
SHP_ORD_04749,ORD_04749,DTDC,1495.57,3785.89,1,1,On-Time
SHP_ORD_04750,ORD_04750,Delhivery,1336.47,4069.48,1,1,On-Time
SHP_ORD_04751,ORD_04751,DTDC,1953.25,7577.30,4,4,On-Time
SHP_ORD_04752,ORD_04752,BlueDart,653.26,2948.55,3,3,On-Time
SHP_ORD_04753,ORD_04753,FedEx,1174.85,5027.70,2,2,On-Time
SHP_ORD_04754,ORD_04754,DTDC,1529.85,4511.26,3,3,On-Time
SHP_ORD_04755,ORD_04755,BlueDart,242.62,925.39,2,2,On-Time
SHP_ORD_04756,ORD_04756,Delhivery,1643.22,7211.88,4,4,On-Time
SHP_ORD_04757,ORD_04757,FedEx,1956.48,6837.17,3,3,On-Time
SHP_ORD_04758,ORD_04758,Delhivery,1303.71,3452.22,2,2,On-Time
SHP_ORD_04759,ORD_04759,DTDC,707.93,2902.52,2,2,On-Time
SHP_ORD_04760,ORD_04760,FedEx,1367.01,5587.12,3,3,On-Time
SHP_ORD_04761,ORD_04761,Delhivery,666.60,2217.42,1,1,On-Time
SHP_ORD_04762,ORD_04762,FedEx,755.91,2356.51,1,1,On-Time
SHP_ORD_04763,ORD_04763,FedEx,399.49,1157.74,4,4,On-Time
SHP_ORD_04764,ORD_04764,DTDC,1887.48,9271.26,2,2,On-Time
SHP_ORD_04765,ORD_04765,DTDC,1753.64,6128.14,1,1,On-Time
SHP_ORD_04766,ORD_04766,BlueDart,454.61,1168.02,1,1,On-Time
SHP_ORD_04767,ORD_04767,Delhivery,1979.48,6187.39,3,3,On-Time
SHP_ORD_04768,ORD_04768,DTDC,1065.14,4504.12,1,1,On-Time
SHP_ORD_04769,ORD_04769,Delhivery,774.59,3332.21,3,3,On-Time
SHP_ORD_04770,ORD_04770,DTDC,1299.44,5332.88,3,3,On-Time
SHP_ORD_04771,ORD_04771,BlueDart,474.71,1582.11,3,2,Late
SHP_ORD_04772,ORD_04772,FedEx,1470.12,3998.83,2,2,On-Time
SHP_ORD_04773,ORD_04773,Delhivery,1668.14,6874.23,4,3,Late
SHP_ORD_04774,ORD_04774,Delhivery,670.58,1710.25,1,1,On-Time
SHP_ORD_04775,ORD_04775,Delhivery,1977.71,5824.74,4,4,On-Time
SHP_ORD_04776,ORD_04776,DTDC,1175.44,3055.84,4,4,On-Time
SHP_ORD_04777,ORD_04777,BlueDart,715.09,2732.34,4,4,On-Time
SHP_ORD_04778,ORD_04778,FedEx,1734.24,8530.94,4,4,On-Time
SHP_ORD_04779,ORD_04779,BlueDart,349.64,1425.58,3,3,On-Time
SHP_ORD_04780,ORD_04780,Delhivery,488.65,1299.60,5,4,Late
SHP_ORD_04781,ORD_04781,FedEx,490.20,1271.50,2,2,On-Time
SHP_ORD_04782,ORD_04782,Delhivery,1163.07,5717.87,2,2,On-Time
SHP_ORD_04783,ORD_04783,FedEx,1880.40,9373.35,1,1,On-Time
SHP_ORD_04784,ORD_04784,BlueDart,240.03,779.65,2,2,On-Time
SHP_ORD_04785,ORD_04785,BlueDart,1199.99,5449.44,2,2,On-Time
SHP_ORD_04786,ORD_04786,FedEx,869.56,3825.30,2,2,On-Time
SHP_ORD_04787,ORD_04787,Delhivery,1084.51,5336.79,1,1,On-Time
SHP_ORD_04788,ORD_04788,Delhivery,751.39,3495.19,1,1,On-Time
SHP_ORD_04789,ORD_04789,FedEx,1620.44,5805.55,2,2,On-Time
SHP_ORD_04790,ORD_04790,Delhivery,1417.81,4572.92,2,2,On-Time
SHP_ORD_04791,ORD_04791,Delhivery,970.40,4086.97,1,1,On-Time
SHP_ORD_04792,ORD_04792,DTDC,1473.40,6938.21,2,2,On-Time
SHP_ORD_04793,ORD_04793,BlueDart,614.45,2038.30,1,1,On-Time
SHP_ORD_04794,ORD_04794,Delhivery,1538.28,4436.27,2,2,On-Time
SHP_ORD_04795,ORD_04795,FedEx,808.92,3560.47,3,3,On-Time
SHP_ORD_04796,ORD_04796,Delhivery,86.35,413.52,1,1,On-Time
SHP_ORD_04797,ORD_04797,FedEx,731.75,3603.87,2,2,On-Time
SHP_ORD_04798,ORD_04798,DTDC,1984.15,9509.84,4,4,On-Time
SHP_ORD_04799,ORD_04799,FedEx,1068.77,3509.68,4,4,On-Time
SHP_ORD_04800,ORD_04800,FedEx,1148.57,3260.06,2,2,On-Time
SHP_ORD_04801,ORD_04801,FedEx,437.10,1357.76,2,1,Late
SHP_ORD_04802,ORD_04802,DTDC,1585.49,5987.13,1,1,On-Time
SHP_ORD_04803,ORD_04803,FedEx,1391.68,5143.16,2,2,On-Time
SHP_ORD_04804,ORD_04804,FedEx,790.51,2121.78,1,1,On-Time
SHP_ORD_04805,ORD_04805,Delhivery,1422.73,3991.93,2,2,On-Time
SHP_ORD_04806,ORD_04806,Delhivery,1052.93,2634.28,4,4,On-Time
SHP_ORD_04807,ORD_04807,Delhivery,653.36,2667.65,3,1,Late
SHP_ORD_04808,ORD_04808,DTDC,1122.41,3211.76,1,1,On-Time
SHP_ORD_04809,ORD_04809,DTDC,1193.51,5259.49,3,2,Late
SHP_ORD_04810,ORD_04810,BlueDart,1338.68,5703.06,2,2,On-Time
SHP_ORD_04811,ORD_04811,Delhivery,761.30,3515.00,1,1,On-Time
SHP_ORD_04812,ORD_04812,DTDC,379.62,1209.78,1,1,On-Time
SHP_ORD_04813,ORD_04813,DTDC,1082.67,2755.07,3,3,On-Time
SHP_ORD_04814,ORD_04814,Delhivery,1815.14,6405.97,2,2,On-Time
SHP_ORD_04815,ORD_04815,Delhivery,1359.88,6584.72,1,1,On-Time
SHP_ORD_04816,ORD_04816,FedEx,1534.59,5184.19,6,4,Late
SHP_ORD_04817,ORD_04817,BlueDart,415.90,1615.80,3,3,On-Time
SHP_ORD_04818,ORD_04818,Delhivery,838.09,2775.90,3,2,Late
SHP_ORD_04819,ORD_04819,BlueDart,1449.20,5096.80,4,4,On-Time
SHP_ORD_04820,ORD_04820,BlueDart,11.24,41.53,3,3,On-Time
SHP_ORD_04821,ORD_04821,FedEx,1988.71,7164.53,6,4,Late
SHP_ORD_04822,ORD_04822,FedEx,1680.54,5255.97,1,1,On-Time
SHP_ORD_04823,ORD_04823,BlueDart,1296.42,4454.63,4,4,On-Time
SHP_ORD_04824,ORD_04824,DTDC,527.71,1771.47,6,4,Late
SHP_ORD_04825,ORD_04825,DTDC,1363.98,5006.42,4,4,On-Time
SHP_ORD_04826,ORD_04826,Delhivery,1496.16,6406.51,3,3,On-Time
SHP_ORD_04827,ORD_04827,DTDC,1308.55,4739.97,4,4,On-Time
SHP_ORD_04828,ORD_04828,Delhivery,38.87,157.25,5,3,Late
SHP_ORD_04829,ORD_04829,DTDC,148.58,530.32,1,1,On-Time
SHP_ORD_04830,ORD_04830,DTDC,1978.79,8402.05,2,2,On-Time
SHP_ORD_04831,ORD_04831,DTDC,1684.35,4701.65,3,3,On-Time
SHP_ORD_04832,ORD_04832,DTDC,1174.26,5299.00,5,4,Late
SHP_ORD_04833,ORD_04833,Delhivery,1178.09,5673.94,4,4,On-Time
SHP_ORD_04834,ORD_04834,DTDC,1614.46,4635.10,4,4,On-Time
SHP_ORD_04835,ORD_04835,DTDC,1005.49,4624.36,2,2,On-Time
SHP_ORD_04836,ORD_04836,FedEx,325.21,832.58,1,1,On-Time
SHP_ORD_04837,ORD_04837,FedEx,1780.52,6932.99,4,4,On-Time
SHP_ORD_04838,ORD_04838,Delhivery,1510.09,3821.92,1,1,On-Time
SHP_ORD_04839,ORD_04839,Delhivery,1270.75,5287.68,1,1,On-Time
SHP_ORD_04840,ORD_04840,DTDC,346.46,1729.73,4,4,On-Time
SHP_ORD_04841,ORD_04841,Delhivery,1372.33,6239.84,2,2,On-Time
SHP_ORD_04842,ORD_04842,Delhivery,1042.44,4081.14,1,1,On-Time
SHP_ORD_04843,ORD_04843,BlueDart,1377.03,4625.28,4,2,Late
SHP_ORD_04844,ORD_04844,BlueDart,1922.12,8408.64,5,3,Late
SHP_ORD_04845,ORD_04845,DTDC,597.11,1888.70,1,1,On-Time
SHP_ORD_04846,ORD_04846,FedEx,1356.13,5642.58,2,1,Late
SHP_ORD_04847,ORD_04847,Delhivery,1665.14,5600.85,4,4,On-Time
SHP_ORD_04848,ORD_04848,FedEx,540.58,2269.32,3,3,On-Time
SHP_ORD_04849,ORD_04849,Delhivery,1876.18,5976.04,6,4,Late
SHP_ORD_04850,ORD_04850,FedEx,1170.06,3963.87,4,2,Late
SHP_ORD_04851,ORD_04851,BlueDart,1169.09,4739.46,3,3,On-Time
SHP_ORD_04852,ORD_04852,FedEx,1253.57,3556.36,3,3,On-Time
SHP_ORD_04853,ORD_04853,DTDC,1914.72,8172.60,5,3,Late
SHP_ORD_04854,ORD_04854,Delhivery,726.32,3419.31,3,1,Late
SHP_ORD_04855,ORD_04855,BlueDart,1911.18,7111.04,1,1,On-Time
SHP_ORD_04856,ORD_04856,FedEx,514.54,1947.27,3,3,On-Time
SHP_ORD_04857,ORD_04857,DTDC,1403.52,6538.88,4,2,Late
SHP_ORD_04858,ORD_04858,Delhivery,354.79,1672.66,2,2,On-Time
SHP_ORD_04859,ORD_04859,DTDC,1440.00,6974.18,1,1,On-Time
SHP_ORD_04860,ORD_04860,Delhivery,1400.90,5081.81,5,3,Late
SHP_ORD_04861,ORD_04861,DTDC,853.15,3377.31,2,2,On-Time
SHP_ORD_04862,ORD_04862,FedEx,290.48,784.06,4,4,On-Time
SHP_ORD_04863,ORD_04863,BlueDart,458.12,1465.88,1,1,On-Time
SHP_ORD_04864,ORD_04864,Delhivery,519.62,1396.23,4,4,On-Time
SHP_ORD_04865,ORD_04865,BlueDart,270.81,767.33,3,3,On-Time
SHP_ORD_04866,ORD_04866,BlueDart,1729.64,7450.94,4,4,On-Time
SHP_ORD_04867,ORD_04867,BlueDart,542.79,2052.37,5,4,Late
SHP_ORD_04868,ORD_04868,DTDC,842.19,2934.63,4,4,On-Time
SHP_ORD_04869,ORD_04869,Delhivery,227.47,1080.62,1,1,On-Time
SHP_ORD_04870,ORD_04870,Delhivery,246.05,1016.39,1,1,On-Time
SHP_ORD_04871,ORD_04871,FedEx,1080.04,5323.29,2,2,On-Time
SHP_ORD_04872,ORD_04872,Delhivery,987.31,3919.70,3,3,On-Time
SHP_ORD_04873,ORD_04873,BlueDart,1927.51,9364.22,3,3,On-Time
SHP_ORD_04874,ORD_04874,Delhivery,1475.62,6750.30,1,1,On-Time
SHP_ORD_04875,ORD_04875,BlueDart,1529.45,3855.30,4,4,On-Time
SHP_ORD_04876,ORD_04876,FedEx,991.28,4200.29,4,4,On-Time
SHP_ORD_04877,ORD_04877,BlueDart,874.27,3697.83,5,4,Late
SHP_ORD_04878,ORD_04878,BlueDart,1217.25,3177.33,3,3,On-Time
SHP_ORD_04879,ORD_04879,BlueDart,217.37,763.00,4,2,Late
SHP_ORD_04880,ORD_04880,BlueDart,1695.32,7994.01,4,4,On-Time
SHP_ORD_04881,ORD_04881,BlueDart,1850.68,6262.18,3,3,On-Time
SHP_ORD_04882,ORD_04882,Delhivery,420.26,1574.64,1,1,On-Time
SHP_ORD_04883,ORD_04883,Delhivery,1359.72,5188.23,2,2,On-Time
SHP_ORD_04884,ORD_04884,FedEx,1237.20,4607.84,4,4,On-Time
SHP_ORD_04885,ORD_04885,FedEx,1199.63,4556.78,3,3,On-Time
SHP_ORD_04886,ORD_04886,FedEx,1159.22,4395.79,2,2,On-Time
SHP_ORD_04887,ORD_04887,FedEx,305.51,895.23,5,3,Late
SHP_ORD_04888,ORD_04888,FedEx,381.63,1432.75,2,2,On-Time
SHP_ORD_04889,ORD_04889,DTDC,1850.39,8035.89,1,1,On-Time
SHP_ORD_04890,ORD_04890,BlueDart,1048.38,3865.41,2,2,On-Time
SHP_ORD_04891,ORD_04891,BlueDart,1589.40,5667.12,2,2,On-Time
SHP_ORD_04892,ORD_04892,BlueDart,519.05,2206.71,3,3,On-Time
SHP_ORD_04893,ORD_04893,Delhivery,349.08,1256.11,4,4,On-Time
SHP_ORD_04894,ORD_04894,FedEx,661.25,1806.51,3,3,On-Time
SHP_ORD_04895,ORD_04895,Delhivery,714.17,3453.49,2,2,On-Time
SHP_ORD_04896,ORD_04896,DTDC,852.85,3672.99,3,3,On-Time
SHP_ORD_04897,ORD_04897,Delhivery,731.67,2110.36,4,3,Late
SHP_ORD_04898,ORD_04898,FedEx,1278.11,6200.51,4,3,Late
SHP_ORD_04899,ORD_04899,DTDC,137.09,352.98,4,4,On-Time
SHP_ORD_04900,ORD_04900,BlueDart,1463.55,6212.72,3,3,On-Time
SHP_ORD_04901,ORD_04901,FedEx,602.97,2544.03,3,3,On-Time
SHP_ORD_04902,ORD_04902,DTDC,991.18,2847.08,1,1,On-Time
SHP_ORD_04903,ORD_04903,DTDC,628.70,2437.45,4,4,On-Time
SHP_ORD_04904,ORD_04904,FedEx,265.83,1167.73,2,2,On-Time
SHP_ORD_04905,ORD_04905,Delhivery,1498.18,7212.52,2,2,On-Time
SHP_ORD_04906,ORD_04906,DTDC,1891.01,5171.62,3,3,On-Time
SHP_ORD_04907,ORD_04907,BlueDart,1688.84,5706.61,3,2,Late
SHP_ORD_04908,ORD_04908,Delhivery,66.85,332.01,5,4,Late
SHP_ORD_04909,ORD_04909,DTDC,886.47,4174.58,3,3,On-Time
SHP_ORD_04910,ORD_04910,DTDC,1188.14,4033.47,2,2,On-Time
SHP_ORD_04911,ORD_04911,BlueDart,1413.85,3561.02,2,2,On-Time
SHP_ORD_04912,ORD_04912,Delhivery,1887.30,8283.06,3,1,Late
SHP_ORD_04913,ORD_04913,Delhivery,281.08,725.88,3,1,Late
SHP_ORD_04914,ORD_04914,FedEx,901.82,4215.59,2,2,On-Time
SHP_ORD_04915,ORD_04915,Delhivery,158.94,667.05,2,1,Late
SHP_ORD_04916,ORD_04916,BlueDart,1013.58,3784.96,2,2,On-Time
SHP_ORD_04917,ORD_04917,BlueDart,293.44,1009.34,4,4,On-Time
SHP_ORD_04918,ORD_04918,Delhivery,1296.52,3957.36,1,1,On-Time
SHP_ORD_04919,ORD_04919,BlueDart,866.39,3153.21,2,2,On-Time
SHP_ORD_04920,ORD_04920,Delhivery,814.65,2082.36,5,4,Late
SHP_ORD_04921,ORD_04921,BlueDart,1770.15,6465.35,2,2,On-Time
SHP_ORD_04922,ORD_04922,BlueDart,1009.49,4171.17,1,1,On-Time
SHP_ORD_04923,ORD_04923,Delhivery,883.34,3658.39,4,4,On-Time
SHP_ORD_04924,ORD_04924,BlueDart,1634.01,8076.68,1,1,On-Time
SHP_ORD_04925,ORD_04925,DTDC,106.36,509.75,3,3,On-Time
SHP_ORD_04926,ORD_04926,FedEx,1436.67,5863.03,3,3,On-Time
SHP_ORD_04927,ORD_04927,BlueDart,644.99,2502.44,4,3,Late
SHP_ORD_04928,ORD_04928,DTDC,518.40,1410.07,2,2,On-Time
SHP_ORD_04929,ORD_04929,FedEx,1079.97,4796.35,4,4,On-Time
SHP_ORD_04930,ORD_04930,BlueDart,210.27,881.67,4,4,On-Time
SHP_ORD_04931,ORD_04931,BlueDart,1928.99,6600.92,1,1,On-Time
SHP_ORD_04932,ORD_04932,Delhivery,1376.45,5876.73,3,1,Late
SHP_ORD_04933,ORD_04933,FedEx,803.07,2496.91,2,2,On-Time
SHP_ORD_04934,ORD_04934,DTDC,1109.06,4285.82,1,1,On-Time
SHP_ORD_04935,ORD_04935,DTDC,1767.62,6770.23,1,1,On-Time
SHP_ORD_04936,ORD_04936,Delhivery,425.41,1978.61,4,4,On-Time
SHP_ORD_04937,ORD_04937,Delhivery,480.86,2199.00,4,4,On-Time
SHP_ORD_04938,ORD_04938,FedEx,784.97,3241.69,3,3,On-Time
SHP_ORD_04939,ORD_04939,DTDC,1504.57,7060.39,4,4,On-Time
SHP_ORD_04940,ORD_04940,FedEx,726.02,2478.27,1,1,On-Time
SHP_ORD_04941,ORD_04941,FedEx,1244.85,3152.43,1,1,On-Time
SHP_ORD_04942,ORD_04942,Delhivery,1101.80,4369.05,1,1,On-Time
SHP_ORD_04943,ORD_04943,FedEx,1130.51,4804.80,3,1,Late
SHP_ORD_04944,ORD_04944,DTDC,239.90,1138.55,4,3,Late
SHP_ORD_04945,ORD_04945,Delhivery,1458.31,4895.87,3,3,On-Time
SHP_ORD_04946,ORD_04946,FedEx,718.61,2146.54,3,3,On-Time
SHP_ORD_04947,ORD_04947,BlueDart,1904.84,9124.59,1,1,On-Time
SHP_ORD_04948,ORD_04948,FedEx,61.23,154.16,2,2,On-Time
SHP_ORD_04949,ORD_04949,DTDC,1968.43,5429.90,4,4,On-Time
SHP_ORD_04950,ORD_04950,FedEx,1636.99,4676.86,2,2,On-Time
SHP_ORD_04951,ORD_04951,Delhivery,387.46,1489.51,3,3,On-Time
SHP_ORD_04952,ORD_04952,Delhivery,1107.07,4939.98,3,3,On-Time
SHP_ORD_04953,ORD_04953,FedEx,1798.23,8349.09,4,4,On-Time
SHP_ORD_04954,ORD_04954,BlueDart,1700.71,4306.98,2,1,Late
SHP_ORD_04955,ORD_04955,BlueDart,63.06,264.44,4,4,On-Time
SHP_ORD_04956,ORD_04956,Delhivery,555.38,2029.96,4,4,On-Time
SHP_ORD_04957,ORD_04957,BlueDart,1515.67,6541.80,3,3,On-Time
SHP_ORD_04958,ORD_04958,DTDC,186.15,873.68,2,2,On-Time
SHP_ORD_04959,ORD_04959,FedEx,227.49,853.22,4,4,On-Time
SHP_ORD_04960,ORD_04960,FedEx,1369.34,5035.18,2,2,On-Time
SHP_ORD_04961,ORD_04961,DTDC,821.51,3991.76,2,2,On-Time
SHP_ORD_04962,ORD_04962,Delhivery,886.13,3653.83,3,3,On-Time
SHP_ORD_04963,ORD_04963,FedEx,1457.03,3682.00,3,3,On-Time
SHP_ORD_04964,ORD_04964,FedEx,1071.51,3173.23,3,3,On-Time
SHP_ORD_04965,ORD_04965,Delhivery,276.90,939.34,2,2,On-Time
SHP_ORD_04966,ORD_04966,FedEx,1176.10,3375.53,4,4,On-Time
SHP_ORD_04967,ORD_04967,DTDC,1578.28,6210.10,4,3,Late
SHP_ORD_04968,ORD_04968,BlueDart,1345.61,5347.46,2,2,On-Time
SHP_ORD_04969,ORD_04969,FedEx,788.59,2537.77,1,1,On-Time
SHP_ORD_04970,ORD_04970,BlueDart,1073.14,2983.75,2,2,On-Time
SHP_ORD_04971,ORD_04971,FedEx,1772.93,6138.57,4,4,On-Time
SHP_ORD_04972,ORD_04972,FedEx,1709.87,7317.03,2,2,On-Time
SHP_ORD_04973,ORD_04973,DTDC,472.81,1563.29,3,3,On-Time
SHP_ORD_04974,ORD_04974,DTDC,969.60,2990.39,2,2,On-Time
SHP_ORD_04975,ORD_04975,DTDC,1825.49,7757.15,3,3,On-Time
SHP_ORD_04976,ORD_04976,BlueDart,719.68,3021.18,4,4,On-Time
SHP_ORD_04977,ORD_04977,BlueDart,1121.62,3020.17,1,1,On-Time
SHP_ORD_04978,ORD_04978,Delhivery,1251.10,5878.53,4,3,Late
SHP_ORD_04979,ORD_04979,FedEx,1921.89,5803.05,3,3,On-Time
SHP_ORD_04980,ORD_04980,DTDC,672.03,2510.55,3,3,On-Time
SHP_ORD_04981,ORD_04981,BlueDart,426.77,1297.86,3,3,On-Time
SHP_ORD_04982,ORD_04982,DTDC,1665.27,8279.93,4,4,On-Time
SHP_ORD_04983,ORD_04983,DTDC,1165.87,5180.93,4,4,On-Time
SHP_ORD_04984,ORD_04984,Delhivery,125.72,326.80,3,3,On-Time
SHP_ORD_04985,ORD_04985,Delhivery,1194.30,5006.45,3,3,On-Time
SHP_ORD_04986,ORD_04986,FedEx,1274.74,4045.72,3,3,On-Time
SHP_ORD_04987,ORD_04987,FedEx,1926.35,5291.07,4,3,Late
SHP_ORD_04988,ORD_04988,FedEx,1146.15,5323.54,2,2,On-Time
SHP_ORD_04989,ORD_04989,DTDC,942.01,4603.27,2,2,On-Time
SHP_ORD_04990,ORD_04990,DTDC,1198.63,3808.83,4,4,On-Time
SHP_ORD_04991,ORD_04991,DTDC,1085.84,3360.86,1,1,On-Time
SHP_ORD_04992,ORD_04992,FedEx,763.78,3669.16,3,3,On-Time
SHP_ORD_04993,ORD_04993,FedEx,1305.55,5793.87,4,4,On-Time
SHP_ORD_04994,ORD_04994,Delhivery,1080.20,4260.80,3,3,On-Time
SHP_ORD_04995,ORD_04995,Delhivery,949.12,4326.52,1,1,On-Time
SHP_ORD_04996,ORD_04996,Delhivery,1691.60,7008.26,2,2,On-Time
SHP_ORD_04997,ORD_04997,FedEx,1273.63,3274.41,3,3,On-Time
SHP_ORD_04998,ORD_04998,BlueDart,863.19,3494.57,4,4,On-Time
SHP_ORD_04999,ORD_04999,FedEx,669.66,2586.80,1,1,On-Time
SHP_ORD_05000,ORD_05000,Delhivery,481.34,1799.28,3,3,On-Time
SHP_ORD_05001,ORD_05001,Delhivery,1897.24,8085.46,1,1,On-Time
SHP_ORD_05002,ORD_05002,DTDC,335.23,1169.06,2,2,On-Time
SHP_ORD_05003,ORD_05003,FedEx,1676.71,5349.59,3,2,Late
SHP_ORD_05004,ORD_05004,Delhivery,1390.41,4834.00,2,2,On-Time
SHP_ORD_05005,ORD_05005,FedEx,1956.40,9622.70,3,3,On-Time
SHP_ORD_05006,ORD_05006,Delhivery,756.58,1901.64,1,1,On-Time
SHP_ORD_05007,ORD_05007,DTDC,641.32,2576.61,1,1,On-Time
SHP_ORD_05008,ORD_05008,DTDC,1429.90,5201.66,3,3,On-Time
SHP_ORD_05009,ORD_05009,FedEx,1694.21,6908.86,4,2,Late
SHP_ORD_05010,ORD_05010,BlueDart,14.97,61.67,2,2,On-Time
SHP_ORD_05011,ORD_05011,BlueDart,1368.96,4011.93,4,4,On-Time
SHP_ORD_05012,ORD_05012,Delhivery,1037.73,3666.90,4,4,On-Time
SHP_ORD_05013,ORD_05013,Delhivery,627.77,1931.13,3,3,On-Time
SHP_ORD_05014,ORD_05014,BlueDart,1796.04,6995.63,1,1,On-Time
SHP_ORD_05015,ORD_05015,BlueDart,216.20,1060.91,5,4,Late
SHP_ORD_05016,ORD_05016,BlueDart,1991.37,5855.37,2,2,On-Time
SHP_ORD_05017,ORD_05017,Delhivery,772.30,3437.91,3,3,On-Time
SHP_ORD_05018,ORD_05018,FedEx,709.31,2683.55,2,2,On-Time
SHP_ORD_05019,ORD_05019,FedEx,1036.91,4439.75,5,4,Late
SHP_ORD_05020,ORD_05020,DTDC,1677.67,7462.76,1,1,On-Time
SHP_ORD_05021,ORD_05021,DTDC,398.36,1302.01,4,4,On-Time
SHP_ORD_05022,ORD_05022,DTDC,1758.17,5216.16,2,2,On-Time
SHP_ORD_05023,ORD_05023,BlueDart,1895.90,7828.73,3,3,On-Time
SHP_ORD_05024,ORD_05024,Delhivery,291.09,1146.53,2,1,Late
SHP_ORD_05025,ORD_05025,FedEx,1215.31,4236.70,1,1,On-Time
SHP_ORD_05026,ORD_05026,DTDC,578.42,1541.50,4,4,On-Time
SHP_ORD_05027,ORD_05027,BlueDart,451.88,1297.83,2,2,On-Time
SHP_ORD_05028,ORD_05028,DTDC,1850.84,7724.58,4,4,On-Time
SHP_ORD_05029,ORD_05029,DTDC,475.44,2075.28,1,1,On-Time
SHP_ORD_05030,ORD_05030,Delhivery,281.24,1094.37,1,1,On-Time
SHP_ORD_05031,ORD_05031,FedEx,830.59,3541.83,2,2,On-Time
SHP_ORD_05032,ORD_05032,FedEx,105.07,447.11,4,3,Late
SHP_ORD_05033,ORD_05033,Delhivery,1318.59,3641.45,1,1,On-Time
SHP_ORD_05034,ORD_05034,BlueDart,864.24,4106.27,2,2,On-Time
SHP_ORD_05035,ORD_05035,DTDC,1708.41,8425.65,3,3,On-Time
SHP_ORD_05036,ORD_05036,FedEx,1877.37,8292.28,1,1,On-Time
SHP_ORD_05037,ORD_05037,BlueDart,203.83,849.47,2,2,On-Time
SHP_ORD_05038,ORD_05038,BlueDart,1273.20,5958.83,3,1,Late
SHP_ORD_05039,ORD_05039,FedEx,597.76,2587.77,4,4,On-Time
SHP_ORD_05040,ORD_05040,FedEx,1879.24,7259.78,4,3,Late
SHP_ORD_05041,ORD_05041,Delhivery,550.84,2714.01,1,1,On-Time
SHP_ORD_05042,ORD_05042,BlueDart,810.63,2110.43,2,2,On-Time
SHP_ORD_05043,ORD_05043,FedEx,1442.06,6531.05,4,4,On-Time
SHP_ORD_05044,ORD_05044,FedEx,986.95,4613.19,1,1,On-Time
SHP_ORD_05045,ORD_05045,DTDC,660.22,1708.23,4,4,On-Time
SHP_ORD_05046,ORD_05046,FedEx,1964.44,8001.24,1,1,On-Time
SHP_ORD_05047,ORD_05047,FedEx,1671.89,5077.29,1,1,On-Time
SHP_ORD_05048,ORD_05048,Delhivery,1447.88,6045.31,3,3,On-Time
SHP_ORD_05049,ORD_05049,FedEx,675.82,2859.81,1,1,On-Time
SHP_ORD_05050,ORD_05050,BlueDart,1650.36,7933.92,3,3,On-Time
SHP_ORD_05051,ORD_05051,DTDC,1210.70,3531.84,2,2,On-Time
SHP_ORD_05052,ORD_05052,DTDC,1572.29,6826.12,4,4,On-Time
SHP_ORD_05053,ORD_05053,FedEx,361.15,1499.64,4,4,On-Time
SHP_ORD_05054,ORD_05054,DTDC,233.92,766.53,3,1,Late
SHP_ORD_05055,ORD_05055,FedEx,805.05,2514.27,2,1,Late
SHP_ORD_05056,ORD_05056,FedEx,251.05,693.75,6,4,Late
SHP_ORD_05057,ORD_05057,BlueDart,1559.86,4378.34,1,1,On-Time
SHP_ORD_05058,ORD_05058,Delhivery,967.00,3089.89,2,2,On-Time
SHP_ORD_05059,ORD_05059,BlueDart,545.24,1723.02,4,4,On-Time
SHP_ORD_05060,ORD_05060,BlueDart,1798.04,8366.64,4,4,On-Time
SHP_ORD_05061,ORD_05061,Delhivery,260.39,824.23,2,2,On-Time
SHP_ORD_05062,ORD_05062,DTDC,869.23,4286.03,2,2,On-Time
SHP_ORD_05063,ORD_05063,BlueDart,1886.46,6500.98,3,3,On-Time
SHP_ORD_05064,ORD_05064,DTDC,1083.26,3023.92,1,1,On-Time
SHP_ORD_05065,ORD_05065,FedEx,1665.09,5905.34,6,4,Late
SHP_ORD_05066,ORD_05066,FedEx,575.34,2145.88,1,1,On-Time
SHP_ORD_05067,ORD_05067,DTDC,712.40,1816.83,3,2,Late
SHP_ORD_05068,ORD_05068,FedEx,1723.70,6992.55,3,3,On-Time
SHP_ORD_05069,ORD_05069,Delhivery,139.23,634.56,1,1,On-Time
