order_id,order_date,ship_date,sku_id,quantity,zone,picker_id,processing_time_min,order_value,on_time_flag,priority
ORD_05774,10-05-2024,11-05-2024,SKU_0036,20,B,PCK_013,83,5974.62,1,Low
ORD_05775,19-01-2024,21-01-2024,SKU_0008,32,B,PCK_016,44,14526.98,1,Low
ORD_05776,30-03-2024,03-04-2024,SKU_0298,3,A,PCK_006,43,22910.93,1,Low
ORD_05777,15-06-2024,18-06-2024,SKU_0291,39,B,PCK_018,73,18566.83,1,Medium
ORD_05778,18-01-2024,22-01-2024,SKU_0062,44,B,PCK_018,47,12504.15,1,Medium
ORD_05779,07-04-2024,10-04-2024,SKU_0166,48,B,PCK_007,23,9171.19,0,Medium
ORD_05780,02-02-2024,05-02-2024,SKU_0047,24,A,PCK_015,113,20659.96,1,Low
ORD_05781,26-01-2024,30-01-2024,SKU_0217,46,C,PCK_010,33,5328.06,1,High
ORD_05782,15-01-2024,16-01-2024,SKU_0208,43,C,PCK_019,111,23882.45,1,High
ORD_05783,13-04-2024,16-04-2024,SKU_0016,16,B,PCK_007,11,18821.89,1,High
ORD_05784,17-04-2024,21-04-2024,SKU_0122,47,C,PCK_011,99,10562.73,0,Low
ORD_05785,04-01-2024,05-01-2024,SKU_0010,11,C,PCK_004,73,18023.45,1,Medium
ORD_05786,16-05-2024,20-05-2024,SKU_0290,48,D,PCK_020,39,15023.89,1,Medium
ORD_05787,21-06-2024,24-06-2024,SKU_0014,16,B,PCK_013,85,5302.46,1,High
ORD_05788,24-01-2024,27-01-2024,SKU_0175,39,D,PCK_018,63,22861.80,1,High
ORD_05789,31-01-2024,02-02-2024,SKU_0002,17,C,PCK_012,88,6748.96,1,Low
ORD_05790,26-01-2024,27-01-2024,SKU_0272,36,C,PCK_006,96,14664.97,1,High
ORD_05791,26-02-2024,28-02-2024,SKU_0288,18,C,PCK_017,64,888.92,1,Low
ORD_05792,23-04-2024,24-04-2024,SKU_0126,32,B,PCK_002,43,7760.09,1,Low
ORD_05793,25-03-2024,28-03-2024,SKU_0039,22,A,PCK_015,72,18262.02,1,Medium
ORD_05794,02-04-2024,03-04-2024,SKU_0242,29,A,PCK_017,86,1175.42,1,Medium
ORD_05795,08-02-2024,11-02-2024,SKU_0193,45,B,PCK_009,54,21795.40,0,Low
ORD_05796,12-05-2024,14-05-2024,SKU_0059,26,A,PCK_011,111,10743.64,1,High
ORD_05797,27-06-2024,30-06-2024,SKU_0195,9,B,PCK_009,46,22233.21,1,Low
ORD_05798,27-06-2024,28-06-2024,SKU_0262,20,C,PCK_003,31,24228.88,1,High
ORD_05799,09-06-2024,13-06-2024,SKU_0103,10,A,PCK_015,72,24676.35,1,High
ORD_05800,11-04-2024,14-04-2024,SKU_0244,32,B,PCK_002,110,671.27,1,Medium
ORD_05801,10-01-2024,14-01-2024,SKU_0153,49,D,PCK_002,84,21379.50,1,High
ORD_05802,29-02-2024,01-03-2024,SKU_0105,43,A,PCK_001,115,13665.79,1,Low
ORD_05803,05-05-2024,07-05-2024,SKU_0034,28,B,PCK_015,56,15814.82,1,Medium
ORD_05804,26-06-2024,28-06-2024,SKU_0077,24,B,PCK_017,97,22984.28,1,Low
ORD_05805,07-05-2024,09-05-2024,SKU_0213,29,B,PCK_018,35,8190.61,1,Low
ORD_05806,22-04-2024,25-04-2024,SKU_0152,21,C,PCK_010,37,17845.30,0,High
ORD_05807,09-06-2024,11-06-2024,SKU_0010,6,B,PCK_015,13,10492.06,1,Low
ORD_05808,18-01-2024,22-01-2024,SKU_0260,38,C,PCK_019,89,11126.13,1,Low
ORD_05809,04-03-2024,06-03-2024,SKU_0095,17,C,PCK_015,74,19711.24,1,High
ORD_05810,28-01-2024,01-02-2024,SKU_0039,8,A,PCK_014,53,6409.67,1,Medium
ORD_05811,24-05-2024,28-05-2024,SKU_0058,30,D,PCK_020,30,11457.68,1,High
ORD_05812,07-01-2024,09-01-2024,SKU_0088,45,D,PCK_016,29,11568.34,1,Medium
ORD_05813,24-01-2024,25-01-2024,SKU_0068,40,A,PCK_001,112,23387.76,1,Low
ORD_05814,21-03-2024,25-03-2024,SKU_0069,4,B,PCK_001,89,9293.66,1,Low
ORD_05815,14-03-2024,17-03-2024,SKU_0062,13,A,PCK_015,112,12086.54,0,Low
ORD_05816,03-06-2024,04-06-2024,SKU_0090,29,B,PCK_014,113,15142.26,1,Low
ORD_05817,18-03-2024,20-03-2024,SKU_0136,5,C,PCK_009,60,4406.31,1,High
ORD_05818,16-01-2024,19-01-2024,SKU_0167,33,D,PCK_020,73,11585.93,0,Low
ORD_05819,26-06-2024,27-06-2024,SKU_0095,9,C,PCK_009,106,21253.24,1,Low
ORD_05820,27-04-2024,28-04-2024,SKU_0249,16,A,PCK_001,77,10237.16,1,High
ORD_05821,03-03-2024,05-03-2024,SKU_0006,41,B,PCK_010,87,20678.28,1,Medium
ORD_05822,20-05-2024,23-05-2024,SKU_0084,48,B,PCK_012,83,2908.93,0,Medium
ORD_05823,16-01-2024,18-01-2024,SKU_0010,15,A,PCK_019,27,20566.91,1,High
ORD_05824,17-03-2024,19-03-2024,SKU_0115,41,C,PCK_015,49,5272.45,1,High
ORD_05825,08-02-2024,12-02-2024,SKU_0005,48,C,PCK_006,110,1238.46,1,Low
ORD_05826,26-04-2024,27-04-2024,SKU_0232,10,A,PCK_013,25,4757.01,1,High
ORD_05827,22-03-2024,25-03-2024,SKU_0193,23,A,PCK_015,86,4075.26,1,High
ORD_05828,04-05-2024,06-05-2024,SKU_0151,15,D,PCK_008,11,5062.43,1,Medium
ORD_05829,06-06-2024,10-06-2024,SKU_0069,24,A,PCK_010,45,19209.39,1,Medium
ORD_05830,10-05-2024,13-05-2024,SKU_0182,13,D,PCK_008,108,14502.14,1,Medium
ORD_05831,05-04-2024,09-04-2024,SKU_0257,34,D,PCK_003,117,5930.77,1,Medium
ORD_05832,28-04-2024,29-04-2024,SKU_0143,36,B,PCK_001,32,17534.99,1,Medium
ORD_05833,03-04-2024,04-04-2024,SKU_0140,38,B,PCK_017,25,23396.94,1,High
ORD_05834,30-04-2024,01-05-2024,SKU_0181,30,D,PCK_019,28,24922.45,1,Medium
ORD_05835,29-02-2024,03-03-2024,SKU_0128,2,C,PCK_017,57,12392.01,1,Medium
ORD_05836,29-06-2024,01-07-2024,SKU_0205,10,B,PCK_014,81,3551.61,0,High
ORD_05837,10-05-2024,12-05-2024,SKU_0066,32,D,PCK_008,22,23854.95,1,High
ORD_05838,04-06-2024,06-06-2024,SKU_0196,37,D,PCK_013,88,13899.60,1,Low
ORD_05839,21-04-2024,23-04-2024,SKU_0271,39,C,PCK_014,112,23177.43,1,Low
ORD_05840,26-01-2024,28-01-2024,SKU_0038,20,C,PCK_005,66,9162.06,1,Low
ORD_05841,13-04-2024,15-04-2024,SKU_0159,18,D,PCK_019,85,21522.33,1,Low
ORD_05842,11-04-2024,14-04-2024,SKU_0090,6,A,PCK_005,51,22910.94,1,Medium
ORD_05843,24-05-2024,25-05-2024,SKU_0096,38,D,PCK_020,29,23475.73,1,High
ORD_05844,28-06-2024,02-07-2024,SKU_0085,35,B,PCK_014,59,7380.24,1,High
ORD_05845,15-04-2024,16-04-2024,SKU_0197,12,D,PCK_014,77,8345.64,1,High
ORD_05846,20-01-2024,21-01-2024,SKU_0233,10,D,PCK_019,70,20764.71,1,High
ORD_05847,25-02-2024,29-02-2024,SKU_0097,35,D,PCK_012,31,21961.69,1,Low
ORD_05848,14-01-2024,18-01-2024,SKU_0080,2,B,PCK_019,36,8259.04,1,High
ORD_05849,09-04-2024,13-04-2024,SKU_0165,24,D,PCK_018,118,10496.25,1,Medium
ORD_05850,28-03-2024,01-04-2024,SKU_0285,48,D,PCK_017,113,16114.18,1,Low
ORD_05851,27-05-2024,30-05-2024,SKU_0254,30,B,PCK_015,49,21329.69,1,Medium
ORD_05852,07-01-2024,09-01-2024,SKU_0223,47,C,PCK_001,91,9968.75,1,High
ORD_05853,18-05-2024,19-05-2024,SKU_0127,44,B,PCK_009,18,23625.50,1,High
ORD_05854,30-05-2024,02-06-2024,SKU_0268,38,B,PCK_009,115,7463.16,1,High
ORD_05855,12-04-2024,13-04-2024,SKU_0168,47,B,PCK_007,34,19403.17,1,Low
ORD_05856,23-06-2024,25-06-2024,SKU_0044,34,B,PCK_005,89,19390.89,1,Medium
ORD_05857,26-02-2024,27-02-2024,SKU_0006,34,A,PCK_001,118,5179.06,1,High
ORD_05858,04-03-2024,08-03-2024,SKU_0149,39,A,PCK_010,66,14839.74,1,Low
ORD_05859,03-01-2024,04-01-2024,SKU_0239,9,B,PCK_013,15,24458.35,1,Low
ORD_05860,14-04-2024,18-04-2024,SKU_0035,37,B,PCK_010,81,13914.84,1,High
ORD_05861,16-01-2024,19-01-2024,SKU_0146,35,A,PCK_019,118,9885.63,1,High
ORD_05862,03-03-2024,06-03-2024,SKU_0154,17,A,PCK_004,23,1934.26,1,High
ORD_05863,31-01-2024,04-02-2024,SKU_0265,5,D,PCK_019,43,16960.13,1,Medium
ORD_05864,27-06-2024,01-07-2024,SKU_0078,21,D,PCK_018,41,7287.99,1,High
ORD_05865,23-03-2024,25-03-2024,SKU_0017,47,D,PCK_019,106,6440.75,1,Low
ORD_05866,16-06-2024,20-06-2024,SKU_0168,36,C,PCK_013,105,13142.13,1,High
ORD_05867,28-05-2024,29-05-2024,SKU_0070,44,A,PCK_010,101,16688.25,1,Medium
ORD_05868,09-04-2024,12-04-2024,SKU_0078,34,B,PCK_002,86,24789.31,1,High
ORD_05869,30-01-2024,31-01-2024,SKU_0173,2,A,PCK_008,104,4403.11,0,Low
ORD_05870,15-04-2024,18-04-2024,SKU_0249,43,D,PCK_014,66,19462.81,1,Low
ORD_05871,30-04-2024,03-05-2024,SKU_0053,37,C,PCK_020,23,3564.25,1,Low
ORD_05872,05-05-2024,07-05-2024,SKU_0206,9,A,PCK_005,13,6448.10,1,Low
ORD_05873,19-03-2024,22-03-2024,SKU_0190,4,B,PCK_013,49,654.00,1,High
ORD_05874,17-04-2024,18-04-2024,SKU_0044,35,C,PCK_016,27,19405.48,1,High
ORD_05875,22-06-2024,26-06-2024,SKU_0002,24,D,PCK_015,114,18875.54,1,Medium
ORD_05876,17-04-2024,20-04-2024,SKU_0052,40,D,PCK_017,48,19783.76,0,Low
ORD_05877,15-06-2024,16-06-2024,SKU_0171,25,B,PCK_016,72,17763.68,1,Low
ORD_05878,23-01-2024,25-01-2024,SKU_0149,5,C,PCK_001,53,20795.75,1,High
ORD_05879,12-02-2024,14-02-2024,SKU_0158,30,C,PCK_016,60,23281.14,1,High
ORD_05880,18-03-2024,22-03-2024,SKU_0084,19,B,PCK_011,99,3837.64,1,High
ORD_05881,24-04-2024,27-04-2024,SKU_0100,16,C,PCK_016,25,14395.74,1,Medium
ORD_05882,01-01-2024,05-01-2024,SKU_0050,9,A,PCK_001,71,6152.06,1,Medium
ORD_05883,02-06-2024,04-06-2024,SKU_0251,15,B,PCK_016,54,13552.60,1,Low
ORD_05884,20-01-2024,24-01-2024,SKU_0087,27,D,PCK_003,57,22082.26,0,Medium
ORD_05885,12-02-2024,14-02-2024,SKU_0032,24,D,PCK_008,53,3750.92,1,High
ORD_05886,14-01-2024,16-01-2024,SKU_0295,21,A,PCK_006,16,18278.56,0,High
ORD_05887,01-01-2024,05-01-2024,SKU_0171,31,A,PCK_020,47,721.28,1,Low
ORD_05888,25-04-2024,29-04-2024,SKU_0102,12,D,PCK_017,20,23752.63,1,High
ORD_05889,23-02-2024,24-02-2024,SKU_0108,2,A,PCK_015,72,5850.36,1,High
ORD_05890,12-05-2024,16-05-2024,SKU_0153,16,C,PCK_006,21,19751.38,1,Medium
ORD_05891,09-02-2024,12-02-2024,SKU_0141,36,C,PCK_015,66,6000.77,1,Low
ORD_05892,22-01-2024,24-01-2024,SKU_0001,2,D,PCK_009,33,12706.48,1,Medium
ORD_05893,27-02-2024,02-03-2024,SKU_0014,47,D,PCK_015,100,21971.27,1,High
ORD_05894,19-04-2024,22-04-2024,SKU_0116,29,A,PCK_011,103,21779.33,1,High
ORD_05895,08-04-2024,12-04-2024,SKU_0241,41,C,PCK_014,32,18416.14,1,High
ORD_05896,13-01-2024,17-01-2024,SKU_0037,45,A,PCK_016,60,21504.62,1,Low
ORD_05897,03-04-2024,07-04-2024,SKU_0286,4,A,PCK_012,81,19994.61,1,Medium
ORD_05898,18-05-2024,19-05-2024,SKU_0123,26,C,PCK_006,12,19365.28,1,High
ORD_05899,04-02-2024,05-02-2024,SKU_0138,8,D,PCK_012,119,10216.95,1,High
ORD_05900,13-02-2024,17-02-2024,SKU_0131,37,A,PCK_002,97,8376.47,0,Low
ORD_05901,06-01-2024,09-01-2024,SKU_0182,30,A,PCK_017,21,6690.52,1,Medium
ORD_05902,07-05-2024,10-05-2024,SKU_0178,28,A,PCK_018,85,8752.31,1,Low
ORD_05903,16-06-2024,17-06-2024,SKU_0049,11,D,PCK_011,102,10182.19,1,Medium
ORD_05904,10-06-2024,12-06-2024,SKU_0139,46,D,PCK_020,48,2138.28,0,Low
ORD_05905,07-04-2024,09-04-2024,SKU_0188,41,A,PCK_008,20,14571.70,1,Medium
ORD_05906,23-02-2024,25-02-2024,SKU_0025,23,D,PCK_016,65,10178.32,1,High
ORD_05907,22-04-2024,24-04-2024,SKU_0026,42,A,PCK_010,95,19919.31,0,Low
ORD_05908,13-03-2024,16-03-2024,SKU_0126,5,C,PCK_001,101,12281.25,1,Medium
ORD_05909,13-03-2024,15-03-2024,SKU_0160,38,C,PCK_004,115,10140.03,1,High
ORD_05910,22-02-2024,23-02-2024,SKU_0128,43,B,PCK_020,11,8941.30,1,High
ORD_05911,24-04-2024,27-04-2024,SKU_0042,28,A,PCK_018,99,4608.58,1,Low
ORD_05912,12-04-2024,14-04-2024,SKU_0108,29,D,PCK_019,64,10295.93,1,Medium
ORD_05913,02-01-2024,05-01-2024,SKU_0083,7,B,PCK_002,78,8165.63,1,Low
ORD_05914,18-06-2024,22-06-2024,SKU_0191,12,D,PCK_018,91,11762.41,1,Low
ORD_05915,26-02-2024,27-02-2024,SKU_0143,10,D,PCK_001,20,4861.72,1,Low
ORD_05916,30-05-2024,31-05-2024,SKU_0277,3,B,PCK_001,56,16837.08,1,Medium
ORD_05917,28-06-2024,30-06-2024,SKU_0165,39,C,PCK_006,27,18574.16,1,High
ORD_05918,12-03-2024,13-03-2024,SKU_0196,49,D,PCK_010,43,5839.89,1,Low
ORD_05919,25-06-2024,27-06-2024,SKU_0106,41,B,PCK_007,49,18349.29,1,Medium
ORD_05920,13-05-2024,15-05-2024,SKU_0214,19,B,PCK_005,92,9450.99,1,High
ORD_05921,01-03-2024,04-03-2024,SKU_0098,25,D,PCK_020,63,546.93,1,Medium
ORD_05922,16-02-2024,20-02-2024,SKU_0135,11,A,PCK_001,83,12533.99,1,Medium
ORD_05923,05-01-2024,09-01-2024,SKU_0250,8,D,PCK_002,49,8316.17,1,High
ORD_05924,06-02-2024,08-02-2024,SKU_0087,36,A,PCK_002,96,6559.78,1,Low
ORD_05925,31-03-2024,03-04-2024,SKU_0048,20,C,PCK_018,14,8513.90,1,High
ORD_05926,13-06-2024,17-06-2024,SKU_0041,24,B,PCK_003,30,23416.55,1,Low
ORD_05927,21-03-2024,25-03-2024,SKU_0075,33,D,PCK_013,35,17630.31,1,High
ORD_05928,05-06-2024,07-06-2024,SKU_0050,49,C,PCK_011,27,12714.66,1,Low
ORD_05929,07-01-2024,08-01-2024,SKU_0174,4,A,PCK_018,117,24051.88,1,Medium
ORD_05930,22-03-2024,23-03-2024,SKU_0084,12,B,PCK_013,104,19933.78,0,High
ORD_05931,06-05-2024,10-05-2024,SKU_0062,43,D,PCK_004,42,957.87,0,High
ORD_05932,01-04-2024,04-04-2024,SKU_0152,26,B,PCK_015,23,12339.29,1,High
ORD_05933,21-02-2024,23-02-2024,SKU_0010,39,B,PCK_011,50,3982.78,1,Low
ORD_05934,24-01-2024,25-01-2024,SKU_0241,5,D,PCK_001,32,7813.33,1,Medium
ORD_05935,01-02-2024,02-02-2024,SKU_0140,34,C,PCK_012,71,3827.27,0,Medium
ORD_05936,15-06-2024,17-06-2024,SKU_0246,11,B,PCK_002,115,11817.73,0,Low
ORD_05937,30-01-2024,03-02-2024,SKU_0101,12,D,PCK_003,28,14235.99,1,High
ORD_05938,04-01-2024,07-01-2024,SKU_0149,32,A,PCK_013,23,13021.71,1,Low
ORD_05939,19-01-2024,23-01-2024,SKU_0294,40,B,PCK_011,19,3737.83,0,Low
ORD_05940,04-06-2024,05-06-2024,SKU_0140,10,D,PCK_014,24,3954.34,1,Medium
ORD_05941,15-01-2024,19-01-2024,SKU_0209,16,D,PCK_005,26,8639.80,1,High
ORD_05942,23-05-2024,26-05-2024,SKU_0128,30,D,PCK_011,12,14723.02,1,High
ORD_05943,13-03-2024,14-03-2024,SKU_0187,12,A,PCK_008,64,10754.86,1,High
ORD_05944,02-03-2024,03-03-2024,SKU_0197,26,C,PCK_003,90,21174.38,1,High
ORD_05945,25-03-2024,27-03-2024,SKU_0067,42,D,PCK_012,67,9877.31,1,Low
ORD_05946,11-05-2024,14-05-2024,SKU_0230,19,B,PCK_001,61,6029.73,0,Medium
ORD_05947,17-06-2024,18-06-2024,SKU_0265,19,A,PCK_013,20,10937.12,0,Medium
ORD_05948,18-03-2024,21-03-2024,SKU_0027,1,B,PCK_013,47,16353.02,1,High
ORD_05949,08-02-2024,11-02-2024,SKU_0203,40,B,PCK_013,47,5658.81,1,Medium
ORD_05950,12-04-2024,15-04-2024,SKU_0005,34,A,PCK_012,79,14153.52,1,High
ORD_05951,12-03-2024,16-03-2024,SKU_0272,42,D,PCK_003,18,12502.94,1,Medium
ORD_05952,26-02-2024,01-03-2024,SKU_0005,38,A,PCK_020,68,3674.76,1,High
ORD_05953,01-05-2024,05-05-2024,SKU_0111,44,A,PCK_019,68,21468.96,1,Low
ORD_05954,24-03-2024,26-03-2024,SKU_0061,32,A,PCK_006,45,3641.30,1,Low
ORD_05955,27-04-2024,30-04-2024,SKU_0122,26,B,PCK_001,34,11492.98,1,Medium
ORD_05956,22-04-2024,23-04-2024,SKU_0070,29,C,PCK_001,35,13204.41,1,Medium
ORD_05957,12-04-2024,16-04-2024,SKU_0081,27,D,PCK_007,101,19484.07,1,Medium
ORD_05958,01-05-2024,05-05-2024,SKU_0292,38,C,PCK_015,89,6213.52,1,High
ORD_05959,15-04-2024,17-04-2024,SKU_0058,34,B,PCK_019,79,14237.10,1,Medium
ORD_05960,13-05-2024,15-05-2024,SKU_0022,13,D,PCK_002,12,4969.14,1,High
ORD_05961,27-02-2024,28-02-2024,SKU_0069,43,C,PCK_015,79,24921.87,1,Medium
ORD_05962,16-03-2024,20-03-2024,SKU_0152,5,C,PCK_011,60,21275.64,1,Medium
ORD_05963,28-06-2024,29-06-2024,SKU_0071,43,C,PCK_002,90,852.07,1,Medium
ORD_05964,06-05-2024,08-05-2024,SKU_0286,7,C,PCK_020,55,21128.98,1,Low
ORD_05965,15-03-2024,16-03-2024,SKU_0147,49,B,PCK_011,92,13051.03,0,Low
ORD_05966,26-04-2024,28-04-2024,SKU_0047,20,A,PCK_004,47,10134.37,1,Low
ORD_05967,18-03-2024,22-03-2024,SKU_0288,20,D,PCK_004,30,24810.35,0,Medium
ORD_05968,12-04-2024,16-04-2024,SKU_0180,16,B,PCK_017,19,3463.47,1,Medium
ORD_05969,03-01-2024,06-01-2024,SKU_0145,23,D,PCK_011,21,24230.01,1,Medium
ORD_05970,30-04-2024,02-05-2024,SKU_0081,30,C,PCK_006,83,19714.45,1,High
ORD_05971,24-01-2024,27-01-2024,SKU_0064,26,D,PCK_016,52,18818.43,1,High
ORD_05972,04-01-2024,08-01-2024,SKU_0162,42,D,PCK_014,75,13014.18,1,High
ORD_05973,11-02-2024,13-02-2024,SKU_0121,4,A,PCK_014,74,547.46,1,Medium
ORD_05974,19-05-2024,23-05-2024,SKU_0072,42,D,PCK_010,10,8324.61,0,High
ORD_05975,24-06-2024,28-06-2024,SKU_0230,32,C,PCK_001,23,2150.91,1,Medium
ORD_05976,20-03-2024,23-03-2024,SKU_0079,13,D,PCK_014,44,21423.38,1,High
ORD_05977,18-02-2024,21-02-2024,SKU_0068,47,C,PCK_007,90,12011.88,1,High
ORD_05978,15-01-2024,17-01-2024,SKU_0188,7,C,PCK_017,68,19870.37,1,High
ORD_05979,26-01-2024,27-01-2024,SKU_0037,26,B,PCK_012,16,6290.93,1,Low
ORD_05980,07-03-2024,09-03-2024,SKU_0003,39,D,PCK_003,118,22555.30,0,High
ORD_05981,30-01-2024,02-02-2024,SKU_0047,13,D,PCK_014,115,8510.93,1,High
ORD_05982,12-01-2024,14-01-2024,SKU_0162,16,A,PCK_014,65,18573.47,0,Medium
ORD_05983,15-05-2024,16-05-2024,SKU_0270,24,A,PCK_015,83,24378.27,1,Medium
ORD_05984,27-06-2024,29-06-2024,SKU_0067,23,C,PCK_006,48,20495.77,1,Medium
ORD_05985,06-01-2024,10-01-2024,SKU_0039,10,B,PCK_007,89,4960.66,1,Low
ORD_05986,10-06-2024,13-06-2024,SKU_0168,41,D,PCK_010,92,11132.36,1,Low
ORD_05987,04-06-2024,06-06-2024,SKU_0136,40,D,PCK_002,71,20537.94,1,Medium
ORD_05988,28-01-2024,30-01-2024,SKU_0188,36,A,PCK_007,71,13750.04,1,Low
ORD_05989,04-04-2024,07-04-2024,SKU_0164,48,A,PCK_015,50,5415.84,1,Medium
ORD_05990,26-02-2024,27-02-2024,SKU_0236,8,A,PCK_004,114,1915.59,0,Low
ORD_05991,05-02-2024,09-02-2024,SKU_0269,20,D,PCK_019,27,11842.31,1,Medium
ORD_05992,04-02-2024,05-02-2024,SKU_0154,16,B,PCK_013,74,21741.87,1,Medium
ORD_05993,14-01-2024,18-01-2024,SKU_0170,22,A,PCK_013,74,13591.73,1,Low
ORD_05994,06-02-2024,08-02-2024,SKU_0121,48,C,PCK_007,117,15064.37,1,Low
ORD_05995,10-05-2024,14-05-2024,SKU_0254,5,D,PCK_009,112,17854.68,1,Medium
ORD_05996,01-06-2024,02-06-2024,SKU_0281,46,C,PCK_001,24,16222.93,1,Low
ORD_05997,23-02-2024,24-02-2024,SKU_0240,4,B,PCK_002,105,11057.95,1,High
ORD_05998,11-05-2024,15-05-2024,SKU_0245,42,A,PCK_016,27,13583.23,1,Low
ORD_05999,01-01-2024,03-01-2024,SKU_0136,36,A,PCK_008,98,13479.27,1,Low
ORD_06000,09-03-2024,13-03-2024,SKU_0052,38,B,PCK_019,95,19167.12,0,High
ORD_06001,23-01-2024,25-01-2024,SKU_0014,38,C,PCK_020,14,14255.50,1,Medium
ORD_06002,31-03-2024,01-04-2024,SKU_0251,5,B,PCK_008,98,12723.37,0,High
ORD_06003,07-01-2024,08-01-2024,SKU_0074,18,D,PCK_020,78,14854.65,1,High
ORD_06004,03-01-2024,05-01-2024,SKU_0069,31,D,PCK_007,108,21506.06,1,Medium
ORD_06005,08-02-2024,09-02-2024,SKU_0133,42,B,PCK_002,40,13671.84,1,Low
ORD_06006,13-01-2024,15-01-2024,SKU_0069,49,B,PCK_011,93,8498.04,0,High
ORD_06007,10-03-2024,13-03-2024,SKU_0203,38,D,PCK_015,59,7728.42,0,Low
ORD_06008,21-01-2024,25-01-2024,SKU_0096,44,B,PCK_009,69,16178.65,0,Medium
ORD_06009,13-01-2024,16-01-2024,SKU_0243,22,B,PCK_008,98,16171.14,0,High
ORD_06010,06-06-2024,07-06-2024,SKU_0274,20,B,PCK_011,63,23771.16,0,High
ORD_06011,26-03-2024,29-03-2024,SKU_0070,34,B,PCK_008,110,14546.55,1,High
ORD_06012,30-04-2024,01-05-2024,SKU_0295,26,C,PCK_004,108,2175.34,1,Low
ORD_06013,09-01-2024,10-01-2024,SKU_0001,16,D,PCK_003,97,5625.02,1,Low
ORD_06014,25-02-2024,27-02-2024,SKU_0097,23,B,PCK_008,42,10371.29,1,Low
ORD_06015,03-06-2024,04-06-2024,SKU_0143,22,B,PCK_010,45,9538.77,1,High
ORD_06016,08-05-2024,11-05-2024,SKU_0153,23,A,PCK_016,111,24182.92,1,Low
ORD_06017,18-04-2024,19-04-2024,SKU_0269,43,A,PCK_005,69,7024.65,0,Low
ORD_06018,22-03-2024,23-03-2024,SKU_0248,34,C,PCK_011,44,21195.03,1,High
ORD_06019,23-02-2024,24-02-2024,SKU_0169,8,C,PCK_009,111,16260.91,1,High
ORD_06020,18-02-2024,19-02-2024,SKU_0200,32,D,PCK_002,54,810.84,1,Medium
ORD_06021,07-02-2024,10-02-2024,SKU_0224,7,A,PCK_019,119,16005.13,0,High
ORD_06022,06-02-2024,08-02-2024,SKU_0283,32,A,PCK_008,102,13518.51,1,High
ORD_06023,09-03-2024,11-03-2024,SKU_0002,28,C,PCK_013,12,6551.13,1,High
ORD_06024,28-04-2024,29-04-2024,SKU_0110,38,B,PCK_005,88,2841.60,1,Medium
ORD_06025,11-04-2024,13-04-2024,SKU_0078,3,D,PCK_005,45,21568.58,1,Medium
ORD_06026,01-03-2024,02-03-2024,SKU_0240,30,B,PCK_015,61,4053.74,1,High
ORD_06027,29-03-2024,30-03-2024,SKU_0039,32,A,PCK_014,13,1004.24,1,Medium
ORD_06028,19-05-2024,22-05-2024,SKU_0206,16,D,PCK_010,92,15982.14,1,High
ORD_06029,24-02-2024,26-02-2024,SKU_0227,19,B,PCK_001,113,8478.70,1,Low
ORD_06030,19-06-2024,21-06-2024,SKU_0186,49,B,PCK_002,72,20363.66,0,Medium
ORD_06031,10-02-2024,12-02-2024,SKU_0018,43,C,PCK_011,95,2264.90,1,High
ORD_06032,25-06-2024,29-06-2024,SKU_0258,14,B,PCK_010,44,14898.81,1,Low
ORD_06033,21-05-2024,25-05-2024,SKU_0148,7,A,PCK_003,117,13710.18,0,Low
ORD_06034,24-03-2024,27-03-2024,SKU_0243,22,A,PCK_010,108,15123.69,1,High
ORD_06035,08-01-2024,12-01-2024,SKU_0254,11,A,PCK_009,92,13786.35,0,Low
ORD_06036,14-03-2024,15-03-2024,SKU_0223,43,C,PCK_016,101,21663.50,1,Low
ORD_06037,31-05-2024,01-06-2024,SKU_0086,4,D,PCK_014,41,16917.62,0,Medium
ORD_06038,23-04-2024,26-04-2024,SKU_0071,13,A,PCK_012,91,7512.47,1,Medium
ORD_06039,18-03-2024,21-03-2024,SKU_0082,49,A,PCK_001,17,14907.17,1,High
ORD_06040,11-06-2024,12-06-2024,SKU_0208,17,C,PCK_007,94,9746.08,1,Low
ORD_06041,03-01-2024,07-01-2024,SKU_0207,47,D,PCK_009,40,22328.73,1,Low
ORD_06042,20-01-2024,24-01-2024,SKU_0037,13,D,PCK_010,58,15697.03,1,Medium
ORD_06043,11-05-2024,15-05-2024,SKU_0162,26,D,PCK_020,102,20099.28,1,Low
ORD_06044,20-04-2024,23-04-2024,SKU_0107,33,B,PCK_004,46,19661.40,1,Low
ORD_06045,07-06-2024,08-06-2024,SKU_0293,44,C,PCK_016,37,13126.67,1,Low
ORD_06046,07-05-2024,11-05-2024,SKU_0040,46,D,PCK_009,119,21885.35,0,High
ORD_06047,18-06-2024,19-06-2024,SKU_0162,44,A,PCK_011,105,15146.62,1,Medium
ORD_06048,22-02-2024,23-02-2024,SKU_0107,37,D,PCK_005,60,18204.81,1,Medium
ORD_06049,27-06-2024,29-06-2024,SKU_0152,15,B,PCK_007,54,18102.62,1,High
ORD_06050,08-01-2024,09-01-2024,SKU_0114,33,C,PCK_019,45,15824.01,1,Medium
ORD_06051,26-04-2024,29-04-2024,SKU_0052,22,A,PCK_005,28,19534.40,1,High
ORD_06052,13-04-2024,15-04-2024,SKU_0281,35,A,PCK_019,10,3886.16,1,Low
